windGenerators:	TESLA_WIND	MOHAVE_WIND	IMPRLVLY_WIND	VACA-DIX_WIND	ADELANTO_WIND
22207	337.4020901	516.0135521	326.455416	344.0626097	5433.985665
22208	383.1750374	415.395441	324.8853692	362.4969459	5849.456353
22209	415.9129926	792.2834265	396.7495045	397.9849425	5619.876981
22210	409.3654015	886.0902834	348.4360712	420.5682131	4947.417051
22211	392.3416648	800.5123249	324.8853692	385.0802165	3837.05827
22212	447.3414295	590.7713842	223.2985163	415.7289408	2438.811205
22213	457.8175752	768.6705994	172.3843261	473.8002081	1707.162633
22214	314.5076041	827.2554369	164.933469	318.3248158	973.7331496
22215	272.7588355	701.4648608	50.91744413	258.2699633	444.7063145
22216	144.9197001	326.7047669	14.32921691	180.9827197	166.6906007
22217	74.74107479	274.2020229	5.099335281	108.4903659	131.5176532
22218	67.49856942	179.7267184	8.224903204	91.93421592	301.7337644
22219	59.73874223	229.6542401	27.87301646	77.71824051	526.774516
22220	54.04820229	243.9731703	34.16120911	53.69814413	836.4627942
22221	46.78115819	164.4861446	40.44940176	53.58846323	1218.782478
22222	42.60104978	145.7285153	47.70500866	44.57247795	1597.525966
22223	36.17011376	136.3497006	48.28008293	28.0431716	1597.525966
22224	83.5355456	192.6225886	73.77457456	42.69414768	2447.465636
22225	125.6672036	304.4308755	87.84050097	40.81581741	2901.575754
22226	112.832206	243.9731703	146.3063263	30.67283397	3723.783777
22227	146.5240748	375.4561045	106.3020294	52.46146507	3496.243866
22228	298.3467904	229.6542401	108.0602702	107.0639081	3434.726475
22229	413.2939561	159.7967373	89.59874177	195.3525152	3024.610536
22230	383.1750374	170.3479038	93.11522338	198.6686219	3352.703287
22231	370.0798553	52.92538382	172.3843261	144.1518092	3393.714881
22232	330.6684177	25.88112054	188.5278498	103.4977638	3485.990968
22233	266.0251631	25.88112054	106.3020294	91.93421592	2559.973234
22234	157.6307302	26.88275992	78.17017656	62.52185301	1772.944634
22235	232.7479501	67.19127369	70.25809295	86.05174333	1292.297276
22236	215.1423517	77.2486178	89.59874177	87.52236148	1780.253745
22237	352.2161692	37.39997342	79.04929696	156.6646042	1838.726634
22238	337.4020901	21.32596664	68.49985215	162.1914486	1237.161177
22239	280.8392423	33.89423559	67.62073175	126.3210875	930.8495172
22240	170.5415024	67.96491555	67.62073175	67.91411954	727.8002404
22241	139.3043886	184.4161257	47.40096253	42.69414768	852.7621772
22242	174.0626221	180.8990702	48.18871579	55.16876228	1133.015213
22243	198.7104598	210.207866	94.87346418	57.61979252	1634.071522
22244	176.4100352	251.9281315	167.4170881	56.63938043	2308.994746
22245	140.9087633	385.4409386	246.3830293	81.14968285	3496.243866
22246	107.2168945	312.3858367	321.7452756	91.93421592	4379.862764
22247	125.6672036	383.7767996	389.4943154	116.3358834	4650.542501
22248	233.9216567	397.0899118	566.4255413	275.4284926	4929.953842
22249	394.9607012	500.6786122	880.3422255	354.0717518	5310.05812
22250	374.0084099	642.5268065	809.2327068	319.7546932	5519.185851
22251	315.8543385	556.2677694	830.1472711	321.1845707	5687.036787
22252	484.6025329	481.9610017	830.1472711	423.7943946	6018.122825
22253	481.7565677	496.8448772	851.0618355	459.2823913	6245.091548
22254	547.2137665	523.6810221	803.6554897	399.5980333	6510.868835
22255	578.5193834	554.3509019	731.8385038	386.6933072	6326.365464
22256	571.4044704	666.9538058	655.3459368	358.3613841	5880.690884
22257	520.1770975	690.5666329	704.5585007	324.0443256	5069.948503
22258	477.48762	674.2192911	687.8873877	295.4467767	4720.395336
22259	396.2702195	405.4106069	813.4156197	234.0404263	4903.759029
22260	449.9604659	644.4436739	812.0213154	302.5961639	5395.258307
22261	455.1985387	868.261542	799.4725768	271.1388603	5100.930389
22262	481.7565677	839.7355559	926.5277078	282.5778798	4081.034103
22263	356.2563727	452.0064994	873.3707041	197.563253	1831.417523
22264	261.9849597	82.66411079	710.6207236	143.4385804	1341.307142
22265	205.7526992	31.89095683	521.9653435	131.3136896	1341.307142
22266	212.7949386	54.42784289	491.0669633	144.1518092	2118.597273
22267	124.0628289	128.1432378	356.2863052	112.0565102	1926.435968
22268	78.87964929	350.4940192	350.006118	76.73782841	2196.487148
22269	81.46625835	539.015962	400.3770991	68.40432559	2291.685885
22270	117.6453301	696.0157469	357.856352	88.99297963	2170.523857
22271	196.3630467	800.5123249	309.1849013	162.1914486	2559.973234
22272	336.0553556	567.7689743	413.0736801	227.408213	3311.691693
22273	578.5193834	398.7540508	496.5083551	375.4016719	3568.014155
22274	561.4435924	114.3834268	451.163423	414.1158501	3403.96778
22275	456.508057	212.5525697	634.0050419	420.5682131	4860.101007
22276	531.5609581	245.5641625	543.3062384	570.6859727	5302.312649
22277	540.0988536	136.3497006	465.6738013	565.7491189	5031.221145
22278	587.0572789	102.778799	411.2598828	555.8754111	4851.369402
22279	484.6025329	31.39013714	494.6945579	459.2823913	4720.395336
22280	379.2464828	21.57202564	541.5278305	324.0443256	4528.300039
22281	371.3893735	9.023016711	434.8392475	272.5687377	2637.863109
22282	425.07962	3.563969541	454.7910176	344.0626097	1962.981523
22283	358.9498416	4.101836737	598.4368837	279.7181249	2456.120066
22284	184.6259811	1.953571622	409.4460855	147.0047247	1802.181078
22285	111.2278313	1.116164704	291.9143865	142.7253515	1539.053077
22286	97.59064629	2.597730789	198.462326	155.5592353	1444.034632
22287	88.70876373	4.593954735	195.9787069	129.8872319	912.4708176
22288	62.32535129	11.4836067	193.4950879	97.79193283	640.8701974
22289	28.13144374	3.563969541	209.6386116	49.08047059	477.8763669
22290	19.53194366	3.628385457	367.728748	33.6781624	787.564645
22291	15.93494398	10.00725271	480.1841796	23.15951291	924.723284
22292	14.98836511	32.89259621	598.4368837	25.41350923	1041.121715
22293	16.31357552	46.41472784	650.0107131	31.42416608	1169.772612
22294	18.5853648	77.2486178	557.5335017	52.46146507	1378.064541
22295	20.85715407	106.6470083	434.8392475	49.45613664	1378.064541
22296	44.20878379	231.2452323	405.8184909	88.01256753	2179.178287
22297	112.0300186	397.0899118	644.6754894	258.2699633	3845.771693
22298	213.9686451	725.0776879	771.2429527	328.3339579	4956.148655
22299	205.7526992	941.3593815	742.4473939	318.3248158	5612.13151
22300	356.2563727	1208.450779	923.0162426	451.2169375	5737.012038
22301	379.2464828	1297.466112	817.5985325	516.3805802	3959.046187
22302	426.3891382	1224.244244	458.4186122	539.4192316	1948.363301
22303	425.07962	1336.73719	389.4943154	511.4437263	1280.04481
22304	388.4131102	1111.269807	436.6530448	470.5740266	1139.141446
22305	356.2563727	1035.023956	282.4941057	420.5682131	906.3445844
22306	360.9132279	1131.23648	214.6058497	341.2028548	586.5389206
22307	314.5076041	1355.564533	132.6464216	336.9132225	317.2742589
22308	284.8794457	1340.660706	151.2735644	346.9223646	227.1393904
22309	292.9598525	1354.322547	114.214113	378.6278534	154.2766193
22310	270.0653665	1086.179323	150.0317549	352.6418744	100.4826995
22311	191.6682205	845.0841783	127.6791836	331.1937128	119.1036717
22312	103.2059578	873.6101644	179.8351832	220.7759997	100.4826995
22313	60.25606404	721.4449452	107.1811498	149.8576402	108.7586871
22314	72.15446573	636.776204	85.20313977	122.7549432	168.7595977
22315	90.37096012	734.1595444	82.56577857	87.52236148	279.9770719
22316	84.05286741	1047.471113	101.027307	64.97288325	401.1929297
22317	90.37096012	1058.053504	107.1811498	49.08047059	515.9082607
22318	141.7109507	962.00535	195.9787069	93.40483406	635.4370698
22319	238.6164829	779.5688273	279.3540121	217.459893	716.9339851
22320	410.6749197	870.0444161	359.4263988	443.1514837	1004.364316
22321	524.4460452	510.2629496	634.0050419	493.3419288	841.8959218
22322	551.4827143	552.4340344	828.7529668	547.6473214	1809.490189
22323	457.8175752	763.2214854	1004.497308	485.0918434	1970.290635
22324	427.6986564	1081.065538	1063.988726	459.2823913	3403.96778
22325	465.6746844	992.2470814	952.2784523	504.8612545	3871.911961
22326	366.1513007	960.6904921	771.2429527	394.758761	4203.022019
22327	303.7337283	829.0383111	687.8873877	354.0717518	5333.294535
22328	288.9196491	710.5467174	568.2039492	345.4924872	5488.203965
22329	215.1423517	674.2192911	500.1359497	324.0443256	5464.967551
22330	255.2512874	427.0444141	481.9979769	334.0534676	4290.156245
22331	153.7437609	310.7948445	525.5221593	311.1754286	3516.749663
22332	67.49856942	176.2096629	539.7494226	218.5652619	1772.944634
22333	76.29304023	162.1414409	573.5391729	211.9330486	1139.141446
22334	93.57970953	62.94177762	489.253166	211.9330486	662.6027082
22335	85.60483285	22.55626164	409.4460855	134.1666051	354.5714459
22336	56.63481135	13.94419668	263.6535441	70.85535583	326.5985557
22337	30.06072455	30.38849776	192.2532784	49.08047059	426.057721
22338	33.27619256	54.92866258	182.3188023	45.32381006	472.4432392
22339	29.41763095	51.92374444	145.0645168	23.91084501	463.354908
22340	41.63640938	67.96491555	173.6261357	24.7345011	597.405176
22341	61.80802948	178.5543666	215.8476592	35.93215872	722.3671127
22342	107.2168945	373.7919655	204.6713736	100.6448483	608.2714313
22343	117.6453301	360.4788533	209.6386116	187.614933	613.704559
22344	133.6890771	348.8298802	277.7839653	221.8813685	943.1019836
22345	349.5227003	210.207866	315.4650885	480.2525711	1224.908711
22346	356.2563727	372.1278265	642.8970815	396.3718518	1780.253745
22347	341.4422935	512.1798171	992.0750575	375.4016719	2508.04665
22348	389.7226284	928.8792626	1090.683269	473.8002081	3688.930086
22349	344.1357624	812.9924439	1074.072017	478.6394804	4764.053358
22350	233.9216567	320.340798	1055.922093	365.7231274	4973.611864
22351	167.0203827	175.0373111	1076.294844	295.4467767	5630.814629
22352	246.8324288	216.0696252	1013.57227	349.7821195	6074.344982
22353	229.2268304	329.8867514	835.7244883	316.8949383	5573.404152
22354	141.7109507	175.0373111	481.9979769	183.1934575	4772.784963
22355	115.238768	67.96491555	291.9143865	139.872436	3393.714881
22356	71.63714392	14.68237368	232.2526081	140.5856649	1218.782478
22357	46.78115819	8.284839715	218.3312782	95.65224623	515.9082607
22358	53.53088048	7.546662719	254.2332633	95.65224623	342.1390503
22359	51.97891504	6.070308727	224.5403258	107.777137	242.6798849
22360	61.80802948	4.593954735	172.3843261	140.5856649	179.1045822
22361	56.11748954	15.91266867	151.2735644	105.6374504	172.8975915
22362	77.32768385	15.91266867	131.4046121	95.65224623	217.8150936
22363	79.91429291	18.86537666	131.4046121	81.6398889	370.1119405
22364	108.8212692	24.87948116	184.8024213	127.7475453	575.6726652
22365	117.6453301	39.90407187	205.9131831	207.511573	901.6603264
22366	144.1175127	84.98503635	257.3733569	219.6706308	1347.433375
22367	181.1048614	81.11682708	356.2863052	221.8813685	1962.981523
22368	217.4897648	99.68423159	709.1051679	246.8309438	4002.6133
22369	252.5578184	95.81602232	908.9703819	329.7638353	6227.030678
22370	229.2268304	156.2796818	920.6752658	359.7912616	6703.160166
22371	270.0653665	412.0671629	985.0521272	364.1100366	6810.526208
22372	379.2464828	608.0231916	1067.235464	370.5623996	6832.787539
22373	370.0798553	683.3011477	1100.275553	339.7729774	6801.615234
22374	374.0084099	670.5865485	1073.097416	362.6510164	6705.502639
22375	385.7940738	272.6110307	978.0291969	339.7729774	6416.669815
22376	345.4824969	164.4861446	878.9479212	335.4833451	6163.817632
22377	267.3718976	118.2516361	837.1187926	334.0534676	6141.241545
22378	185.7996877	182.0714221	713.6518351	240.6726396	6127.695892
22379	144.9197001	88.85324563	474.7427877	159.9807108	5974.39448
22380	70.08517848	59.43603979	306.0448077	74.77700422	5395.258307
22381	42.92259658	40.90571125	378.6115317	42.31848163	5170.639633
22382	34.56237976	11.4836067	340.5858372	35.18082661	4124.601216
22383	35.84856696	7.30060372	205.9131831	44.19681189	3137.392419
22384	43.88723699	8.284839715	138.8554692	52.83713112	2187.832718
22385	31.99000535	15.91266867	106.3020294	37.43482293	1114.636513
22386	43.88723699	20.09567165	113.3349926	51.33446691	874.494688
22387	47.84034054	27.8843993	152.5153739	55.16876228	896.2271987
22388	59.22142042	37.90079311	157.482612	76.24762236	936.9757504
22389	62.32535129	76.47497595	174.8679452	82.62030099	1022.743015
22390	66.46392579	144.5561635	186.0442308	95.65224623	1316.802209
22391	99.195021	318.7498057	254.2332633	133.4533762	1787.562856
22392	257.9447563	461.9913335	227.0239448	216.3545241	2819.552567
22393	315.8543385	752.3232576	198.462326	294.0168993	4142.028061
22394	363.5322643	923.5306402	255.8033101	322.6144481	5379.767364
22395	238.6164829	845.0841783	378.6115317	232.9350574	6055.604263
22396	264.6784287	792.2834265	371.3563426	258.2699633	6385.063292
22397	286.2261802	800.5123249	302.9047141	339.7729774	6281.213289
22398	326.6282143	896.7875282	258.9434037	356.9315067	6105.579514
22399	357.6031071	642.5268065	193.4950879	423.7943946	5286.821706
22400	402.8178105	661.5046919	130.1628026	493.3419288	4379.862764
22401	435.5557656	407.0747459	89.59874177	557.5210291	2265.722593
22402	405.4368469	219.5866807	112.4558722	536.1279957	1261.66611
22403	313.1608696	282.1569841	96.63170498	457.6693005	979.8593828
22404	327.9749488	420.387858	105.422909	464.1216636	1151.393912
22405	419.8415472	342.6146894	101.9064274	557.5210291	706.0677297
22406	400.1987741	162.1414409	110.6976314	534.4823777	354.5714459
22407	381.8655192	112.0625013	115.0932334	501.5700186	351.463347
22408	354.9096382	123.6671291	105.422909	468.9609358	357.6795449
22409	294.306587	128.1432378	98.38994578	399.5980333	388.760534
22410	196.3630467	173.8649592	93.99434378	281.1480023	385.6524351
22411	163.499263	333.0687359	169.9007071	215.2491552	398.0848308
22412	146.5240748	306.0218678	186.0442308	185.4041953	432.2739188
22413	192.841927	321.9317902	197.2205165	252.5504535	488.7426222
22414	203.4052861	293.2939298	232.2526081	288.2973895	640.8701974
22415	256.5980218	291.7029376	214.6058497	348.352242	602.8383036
22416	363.5322643	312.3858367	243.2429357	409.2765778	831.0296665
22417	513.0621845	283.7479764	442.0944366	539.4192316	1612.144188
22418	392.3416648	333.0687359	476.556585	393.1456702	2741.716276
22419	319.894542	650.606464	494.6945579	362.4969459	3688.930086
22420	315.8543385	721.4449452	376.7977344	399.5980333	4203.022019
22421	313.1608696	475.3044456	293.4844333	373.7885812	4272.7294
22422	225.7057107	554.3509019	299.7646205	304.0260414	2983.598942
22423	230.400537	877.1759127	315.4650885	266.8492279	1955.672412
22424	260.6382253	759.5887428	307.6148545	207.511573	1090.13158
22425	237.4427764	380.4485216	288.7742929	184.2988264	924.723284
22426	242.1376026	458.6630555	387.6805181	227.408213	749.5327512
22427	152.9415736	719.6285739	269.9337313	194.2471464	581.1057929
22428	104.0081451	542.849697	279.3540121	205.3008352	363.8957427
22429	84.57018923	198.4843477	153.7571834	165.5075553	286.1932698
22430	120.8540795	46.91554753	146.3063263	234.0404263	304.8418633
22431	132.8868898	20.34173065	137.6136597	249.6906987	323.4904568
22432	128.875953	14.68237368	97.51082538	236.2511641	211.5988958
22433	63.35999492	15.91266867	69.37897255	149.1444113	125.3106625
22434	66.46392579	21.07990765	81.68665816	146.2914959	127.3796594
22435	72.15446573	42.90899001	106.3020294	122.0417143	168.7595977
22436	73.18910935	105.0997246	132.6464216	135.5930628	199.7945514
22437	112.832206	189.1055331	126.4373741	213.0384174	152.2076223
22438	88.19144191	435.3651092	103.6646682	187.614933	172.8975915
22439	118.4475174	285.3389686	94.87346418	208.6169419	183.2425761
22440	145.7218874	347.3876661	138.8554692	299.7364091	255.1122806
22441	242.1376026	253.5191237	156.2408024	467.3478451	273.7608741
22442	261.9849597	378.7843826	223.2985163	460.895482	444.7063145
22443	325.2814798	562.0183719	369.5425453	522.963052	787.564645
22444	429.0081746	521.7641546	287.2042461	570.6859727	1597.525966
22445	401.5082923	781.3851986	218.3312782	582.2052984	2840.058364
22446	345.4824969	911.0505212	150.0317549	509.7981084	3619.222706
22447	490.2944632	565.8521069	107.1811498	593.7246241	2568.627664
22448	625.083548	197.3119959	92.23610298	729.1241781	1218.782478
22449	620.2182656	110.5152176	79.92841736	667.1069342	782.1315173
22450	530.1379755	106.6470083	86.96138057	524.60867	662.6027082
22451	541.5218362	143.3838116	67.62073175	470.5740266	422.9496221
22452	557.1746446	127.5353384	126.4373741	457.6693005	537.6407714
22453	372.6988917	24.87948116	138.8554692	449.6038467	548.5070268
22454	393.651183	17.63508166	102.7855478	519.6718161	575.6726652
22455	383.1750374	22.37538271	102.7855478	407.6634871	483.3094945
22456	128.875953	37.39997342	58.82952774	150.5708691	283.0851709
22457	70.60250029	44.91226877	48.18871579	109.2035947	224.0312914
22458	57.66945498	40.40489156	43.83535165	61.05123486	267.5446763
22459	43.24414338	47.41636722	50.91744413	37.81048899	289.3013687
22460	40.99331578	36.39833404	86.08226017	31.79983213	429.1658199
22461	37.45630097	43.4098097	99.26906618	23.15951291	918.5970508
22462	48.35766235	56.43112165	84.32401937	25.41350923	1524.434855
22463	93.57970953	87.30596192	42.38423027	31.42416608	2161.869426
22464	232.7479501	168.0032001	35.12862336	54.18835018	3414.220678
22465	393.651183	214.8972734	21.58482381	149.8576402	4973.611864
22466	367.4608189	266.2470617	22.55223806	241.7780085	5818.221821
22467	466.9842026	583.1039143	28.35672359	420.5682131	5836.96254
22468	488.8714806	627.1918665	41.41681601	464.1216636	5811.974914
22469	560.0206098	212.5525697	23.51965232	531.1911418	5317.803592
22470	535.8299059	14.43631468	9.058387983	498.2787827	4956.148655
22471	548.6367491	13.20601969	16.74775254	513.0893443	5403.003779
22472	628.3270695	11.4836067	34.64491623	539.4192316	6036.863544
22473	633.1923519	7.792721718	70.25809295	537.7736136	6105.579514
22474	683.4669362	20.34173065	92.23610298	583.8509164	5961.900667
22475	554.3286794	22.80232064	76.41193576	480.2525711	5364.276421
22476	478.9106026	42.40817032	86.08226017	399.5980333	3260.427201
22477	371.3893735	41.40653094	83.44489897	305.4559188	1444.034632
22478	393.651183	48.4180066	101.9064274	298.3065316	1480.580188
22479	397.5797377	32.89259621	94.87346418	279.7181249	1365.812075
22480	418.532029	25.38030085	56.19216654	315.4650609	673.4689636
22481	370.0798553	34.89587497	39.96569463	259.6998407	351.463347
22482	350.8694348	35.89751435	44.31905877	199.7739908	363.8957427
22483	375.3179281	49.41964598	60.58776854	197.563253	444.7063145
22484	311.8141351	54.92866258	106.3020294	113.4829679	673.4689636
22485	314.5076041	49.92046567	131.4046121	141.2988938	733.2333681
22486	364.8417825	51.42292475	182.3188023	220.7759997	979.8593828
22487	340.095559	52.92538382	246.3830293	228.5135819	1371.938308
22488	379.2464828	81.89046893	345.2959776	219.6706308	2447.465636
22489	568.5585053	111.2888594	585.9880283	393.1456702	4229.162287
22490	488.8714806	155.1073299	789.4296214	399.5980333	5581.149624
22491	460.4366116	248.746147	848.2732269	459.2823913	6186.39372
22492	545.7907839	186.7608294	621.5561865	562.4578829	6096.089369
22493	463.055648	205.5184587	280.9240589	480.2525711	5743.258944
22494	421.1510654	234.4272168	197.2205165	409.2765778	5596.640567
22495	444.7223931	352.1581583	177.3515642	370.5623996	5325.549063
22496	449.9604659	173.8649592	110.6976314	281.1480023	5023.475674
22497	464.3651662	191.4502367	86.96138057	256.8400859	4825.174589
22498	419.8415472	304.4308755	76.41193576	178.7719819	3645.362974
22499	283.5327113	198.4843477	46.73759441	107.0639081	2161.869426
22500	71.1198221	68.7385574	34.16120911	63.01205906	1028.869248
22501	57.66945498	44.41144908	36.09603762	54.18835018	450.9225123
22502	47.84034054	17.63508166	54.43392573	46.82647427	483.3094945
22503	63.35999492	10.9914887	61.46688894	60.56102881	367.0038416
22504	62.8426731	8.530898714	52.67568493	47.20214032	193.5875606
22505	37.77784777	5.086072732	41.90052314	28.79450371	170.8285946
22506	26.84525654	13.45207869	46.25388728	22.81309554	295.5175665
22507	33.91928616	17.63508166	75.53281536	25.58845912	323.4904568
22508	35.20547336	17.14296367	126.4373741	24.94799061	373.2200394
22509	60.25606404	13.94419668	166.1752786	40.81581741	345.2471492
22510	47.84034054	20.34173065	172.3843261	32.17549819	345.2471492
22511	68.53321304	70.28584111	176.1097547	43.44547979	413.6253253
22512	116.8431427	99.68423159	244.8129825	63.99247115	510.475133
22513	162.3255565	88.85324563	284.0641525	72.32597398	499.6088776
22514	117.6453301	114.3834268	418.5150719	125.6078587	787.564645
22515	65.94660398	165.6584964	553.9766859	82.13009495	924.723284
22516	168.1940893	155.1073299	724.2607252	186.5095641	1568.289521
22517	170.5415024	205.5184587	593.1016599	238.4619019	1875.27219
22518	215.1423517	172.6926074	553.9766859	312.605306	1911.817745
22519	152.9415736	53.9270232	376.7977344	296.8766542	1487.889299
22520	168.1940893	51.92374444	298.1945737	328.3339579	890.794071
22521	195.1893402	61.43931855	204.6713736	377.0147627	749.5327512
22522	183.4522746	52.42456413	224.5403258	428.6336669	488.7426222
22523	140.9087633	62.44095793	184.8024213	431.8598484	298.6256654
22524	84.57018923	22.37538271	164.933469	410.8896686	301.7337644
22525	88.70876373	16.65084567	95.75258458	414.1158501	261.3284784
22526	74.22375298	11.2375477	70.25809295	329.7638353	195.6565576
22527	89.22608554	12.46784269	54.43392573	368.9493089	150.1386254
22528	83.01822379	7.30060372	47.70500866	328.3339579	50.82677353
22529	79.91429291	13.20601969	43.83535165	377.0147627	81.86172725
22530	124.0628289	13.94419668	56.19216654	414.1158501	185.311573
22531	179.9311549	17.88114066	78.17017656	417.3420316	283.0851709
22532	232.7479501	21.57202564	138.8554692	468.9609358	379.4362373
22533	232.7479501	39.90407187	172.3843261	414.1158501	510.475133
22534	119.2497048	50.42128537	178.5933737	278.2882475	847.3290495
22535	80.94893654	33.3934159	127.6791836	281.1480023	943.1019836
22536	86.63947648	52.42456413	111.5767518	388.306398	973.7331496
22537	143.3153254	47.91718691	100.1481866	493.3419288	879.9278156
22538	272.7588355	84.2113945	82.56577857	508.1524904	1568.289521
22539	411.9844379	156.2796818	82.56577857	534.4823777	2922.081551
22540	473.2186722	144.5561635	72.89545416	600.3070959	4081.034103
22541	530.1379755	173.8649592	46.73759441	707.3343357	4746.590149
22542	535.8299059	247.1551548	26.9056022	641.9648083	4668.00571
22543	508.7932368	125.2144128	43.83535165	570.6859727	3880.625383
22544	452.5795023	55.42948227	30.77525922	524.60867	2508.04665
22545	387.103592	125.2144128	17.71516679	481.8656619	2014.145302
22546	327.9749488	285.3389686	23.03594519	449.6038467	1539.053077
22547	206.9264058	148.073219	10.93372874	478.6394804	640.8701974
22548	120.0518922	66.41763184	9.475130373	417.3420316	307.9499622
22549	131.2825151	47.91718691	15.29663116	389.9194887	339.0309514
22550	108.8212692	25.88112054	21.58482381	345.4924872	373.2200394
22551	95.18408423	22.55626164	32.71008773	286.8675121	276.868973
22552	87.6741201	19.60355365	33.67750198	256.8400859	71.51674268
22553	93.57970953	24.37866147	43.35164452	214.1437863	48.676717
22554	73.18910935	32.89259621	50.91744413	188.7203019	119.1036717
22555	70.08517848	47.41636722	75.53281536	96.3654751	201.8635483
22556	72.67178754	57.93358072	102.7855478	91.93421592	292.4094676
22557	93.57970953	75.7013341	111.5767518	96.3654751	367.0038416
22558	81.46625835	168.0032001	148.7899453	63.99247115	447.8144134
22559	108.8212692	194.9672922	136.3718502	73.30638607	624.5708144
22560	182.278568	112.8361431	205.9131831	165.5075553	722.3671127
22561	190.4945139	67.96491555	199.7041355	178.7719819	936.9757504
22562	120.0518922	61.94013824	130.1628026	129.8872319	1911.817745
22563	134.4912645	122.1198454	189.7696594	146.2914959	2840.058364
22564	212.7949386	408.7388849	236.9627485	259.6998407	3383.461983
22565	284.8794457	400.4181898	220.8148973	344.0626097	3198.90981
22566	340.095559	170.3479038	295.0544801	318.3248158	2092.633981
22567	366.1513007	125.7985341	480.1841796	306.8857963	1280.04481
22568	383.1750374	138.6944043	351.5761648	279.7181249	912.4708176
22569	322.5880109	107.4206501	288.7742929	235.1457952	426.057721
22570	264.6784287	81.11682708	209.6386116	226.3028441	267.5446763
22571	295.6533215	35.39669466	111.5767518	319.7546932	170.8285946
22572	142.513138	26.88275992	111.5767518	252.5504535	197.7255545
22573	188.1471008	20.34173065	136.3718502	256.8400859	199.7945514
22574	186.9733942	20.83384865	103.6646682	211.9330486	191.5185637
22575	142.513138	18.37325866	108.9393906	189.8256708	141.8626378
22576	101.6015831	17.14296367	95.75258458	137.0195206	45.71566678
22577	127.2715783	13.94419668	73.77457456	97.79193283	31.65067825
22578	140.9087633	10.7454297	83.44489897	63.5022651	48.75777662
22579	128.0737657	8.284839715	101.027307	44.57247795	90.13771491
22580	121.6562669	11.4836067	112.4558722	45.32381006	143.9316347
22581	64.91196035	16.65084567	133.8882312	44.19681189	220.9231925
22582	78.36232748	23.04837963	156.2408024	52.08579902	367.0038416
22583	96.78845894	49.92046567	174.8679452	91.44400987	419.8415232
22584	103.2059578	64.87034813	241.6728889	144.8650381	526.774516
22585	145.7218874	49.41964598	520.1869356	178.7719819	858.1953049
22586	253.9045529	82.66411079	745.4785053	238.4619019	1977.599746
22587	255.2512874	165.6584964	742.4473939	214.1437863	2412.847913
22588	181.1048614	280.5659919	492.8807606	146.2914959	2681.135262
22589	146.5240748	302.8398833	203.429564	108.4903659	2248.413732
22590	233.9216567	112.8361431	184.8024213	131.3136896	2901.575754
22591	232.7479501	23.37702209	101.9064274	123.4681721	3598.772851
22592	332.0151522	12.22178369	98.38994578	179.8773508	3547.508358
22593	313.1608696	4.347895736	101.027307	182.0880886	3610.509283
22594	184.6259811	2.855394456	111.5767518	127.0343164	2942.587348
22595	136.0956392	2.404483039	101.9064274	90.46359777	2369.57576
22596	128.0737657	3.17747404	108.9393906	97.07870397	1962.981523
22597	116.0409554	12.22178369	97.51082538	132.0269185	1692.544411
22598	125.6672036	23.37702209	115.0932334	175.4558753	820.1634111
22599	85.60483285	21.32596664	130.1628026	115.6226545	454.0306113
22600	61.29070767	14.68237368	130.1628026	99.21839057	195.6565576
22601	39.38558177	23.87784178	84.32401937	75.26721027	164.6216038
22602	45.17342419	61.43931855	71.13721335	74.77700422	187.3805699
22603	71.1198221	88.07960377	90.47786217	78.20844656	258.2203795
22604	69.56785667	121.3462035	115.0932334	76.24762236	422.9496221
22605	58.7040986	176.2096629	133.8882312	67.91411954	646.3033251
22606	60.25606404	153.9349781	154.9989929	74.28679817	749.5327512
22607	50.4269496	76.47497595	203.429564	80.16927075	930.8495172
22608	80.94893654	82.66411079	197.2205165	137.0195206	1304.549743
22609	139.3043886	56.43112165	227.0239448	224.0921063	1634.071522
22610	129.6781404	52.92538382	217.0894687	195.3525152	2283.031454
22611	110.4256439	61.43931855	205.9131831	201.9847286	2300.340316
22612	131.2825151	48.91882629	214.6058497	262.5595956	3004.104739
22613	170.5415024	47.91718691	197.2205165	349.7821195	3496.243866
22614	245.6587223	52.92538382	158.7244215	407.6634871	3424.473577
22615	243.3113092	60.93849886	202.1877545	352.6418744	3547.508358
22616	228.0531239	28.88603868	232.2526081	312.605306	2993.851841
22617	240.963896	33.3934159	334.30565	302.5961639	3075.875028
22618	197.5367533	47.91718691	373.1701398	282.5778798	2490.737789
22619	170.5415024	22.55626164	306.0448077	304.0260414	1677.926189
22620	196.3630467	27.8843993	244.8129825	493.3419288	924.723284
22621	203.4052861	50.92210506	247.9530761	631.9079579	488.7426222
22622	179.9311549	23.04837963	227.0239448	678.8399263	292.4094676
22623	159.9781433	20.83384865	218.3312782	678.8399263	413.6253253
22624	107.2168945	21.07990765	145.0645168	526.2542879	357.6795449
22625	71.63714392	23.37702209	135.1300407	423.7943946	214.7069947
22626	47.4242518	22.80232064	157.482612	286.8675121	185.311573
22627	29.73917775	52.92538382	162.44985	174.3505064	208.070539
22628	27.48835014	65.64398998	169.9007071	137.7327494	252.0041817
22629	38.74248817	58.43440041	184.8024213	187.614933	335.9228524
22630	43.56569019	76.47497595	188.5278498	218.5652619	463.354908
22631	43.88723699	187.9331812	233.8226549	211.9330486	488.7426222
